RegionName,State,avg_2024,avg_2025
Mascoutah,IL,,1278.3333333333333
Edwards,CO,,3788.362396424887
River Grove,IL,,1737.5
Blaine,WA,,2332.3892788547437
Atlantic Beach,FL,2165.953577174337,2200.8371064225803
Cotati,CA,,2662.5
East Grand Forks,MN,,794.0492386010159
Colbert,WA,,1653.8483180630892
Somerdale,NJ,,1936.6202642694072
Jarrell,TX,1852.1669145387184,1817.1541750492959
Salida,CO,,2412.5
Hull,MA,,2888.7655409454696
Alexandria,MN,,1385.0
Sleepy Hollow,NY,3987.755892441339,4373.959589664847
Goddard,KS,,1637.730439703513
Port Townsend,WA,,2022.4714413001684
Jefferson,LA,,1648.9024212547122
Brentwood,PA,,1222.0096734814217
Wyomissing,PA,,1851.7366828843699
Mission,KS,1538.0803974762182,1645.343542651539
Kittery,ME,2427.134396763664,2455.6329755407082
Rancho Mission Viejo,CA,3957.8813085531656,3963.4587728960387
Newport,OR,,2075.5197129751164
Olyphant,PA,,1087.5
Willoughby Hills,OH,1214.4545656361631,1206.953824780102
Mt Holly Township,NJ,1905.7554218169305,1985.32625684122
Ijamsville,MD,,2451.9496764859364
North Versailles,PA,,1381.0393622161973
Saint Robert,MO,993.4811014632196,1047.0564887365974
Whitesboro,NY,,1600.0
Broadway,VA,,1500.0
Hillside,IL,,1522.5
Catasauqua,PA,,1575.0
Rolling Hills Estates,CA,,3250.0
Rural Hall,NC,,1581.0272338882648
Fairfield,AL,,1083.6672918647732
Hollister,MO,,1375.0
East Rutherford,NJ,2773.6358281731864,2818.2369044459347
Bunnell,FL,1939.2313421274685,1922.6172620016896
Mc Leansville,NC,,2223.684488477831
Soquel,CA,,4075.0
Plainville,MA,,2045.8707708654676
Bee Cave,TX,3362.5680999407173,3460.3841477568603
Carbondale,CO,,4300.777300949888
Frederickson,WA,2356.9650150499597,2380.9580006361757
Boone,IA,,797.2815798580787
Umatilla,FL,,1285.0
Alva,FL,,2153.991524201293
Ladue,MO,,3013.579659682899
Bayfield,CO,,2275.0
Pebble Creek,FL,2371.9342024149378,2479.9098991322735
Colonial Beach,VA,,1915.040361579573
Sneads Ferry,NC,1795.557935961724,1858.7725234627194
Doraville,GA,2123.8167154114644,2220.671167096352
Swannanoa,NC,,1914.7565104015162
Springdale,OH,1761.195842688758,1822.9139256385633
Statham,GA,,2557.4543185960115
West Point,UT,,2097.9828169373927
Croydon,PA,,1265.9780854555163
Ocean City,NJ,,1795.4762239067654
Vail,CO,,3975.3595603828853
Hastings on Hudson,NY,,3419.8935515086987
Winters,CA,,2497.5
Topsham,ME,,2133.3333333333335
Red Hook,NY,,2278.390504577066
Chesapeake Beach,MD,,2645.030148804356
Salado,TX,,1925.0
Pitman,NJ,,2047.0
Wellington,CO,,2287.7088929454962
Fergus Falls,MN,,981.5418856618988
Richland Hills,TX,,1523.7
Wahpeton,ND,782.6971075245593,860.107101958625
Mary Esther,FL,1967.4770431030872,1998.5114348572934
Clarendon Hills,IL,,2696.25
Highland Park,MI,,1073.3333333333337
Newmarket,NH,,2119.4341964676396
Diberville,MS,,1489.7780313857036
Wolfforth,TX,1479.7129348070912,1505.9547622756731
Fort Atkinson,WI,,1200.0
Woodbury,NY,,3799.2753051707305
Spicewood,TX,2444.4014617047224,2549.74059309379
Putnam,CT,,1400.0
Bloomingdale,GA,2629.707823701199,2722.248370604021
Cherry Creek,CO,1925.6106861389474,1913.4113192380987
Elmsford,NY,,3211.420400073544
Richmond Heights,MO,1570.8282865893405,1602.9205713659499
Monona,WI,,1684.4250866766938
Riverdale,MD,,2432.705319930936
Joshua Tree,CA,1784.5893727401383,2016.7330025941783
Bridgewater,VA,,1822.7612124713496
Anderson Mill,TX,1486.104875189046,1422.6102893872685
Silverthorne,CO,,3447.098013329119
Box Elder,SD,,1678.4710350917776
Hoquiam,WA,,1360.6714818395574
Rotonda West,FL,1985.6011496144768,2066.975981677434
Saint Anthony,MN,1566.7235325799857,1619.617659346077
Harahan,LA,,1515.2906798551874
La Center,WA,,1845.25
Saint Pete Beach,FL,3070.889983539169,2962.370077006927
Cresskill,NJ,,5625.0
Ventnor City,NJ,1762.9198378098092,1990.3523770207307
Lake Park,FL,,2241.0258488164736
Archdale,NC,,1100.0
Mound,MN,,1987.0522839583991
De Forest,WI,1611.1784866579774,1655.4008787131118
Melbourne Beach,FL,2824.810185934571,2910.0517559692453
Westampton Township,NJ,,2488.8357517797767
Gordonsville,VA,,2000.0
Bacliff,TX,,1925.608276990124
Milton,WI,,1750.0
Irvington,NY,,3245.7327064949905
Rockcreek,OR,1843.6094771831079,1788.879056363299
Incline Village,NV,3358.3160204105343,3613.7461802703474
Park Ridge,NJ,,3162.112144871656
Eudora,KS,,1593.75
Austin,AR,,1335.0
Salisbury,MA,,2126.3554107713503
Pleasant Hill,IA,,1404.0032910984874
Port Wentworth,GA,1776.8015758723704,1799.4866195411987
Painted Post,NY,,1484.1300895154789
Lake Arrowhead,CA,2467.9908764428246,2606.293519905019
Stoughton,WI,,1754.5254251161227
Gilberts,IL,,2814.0
Bolivia,NC,1857.2626886813532,1886.890359869793
Lincoln City,OR,,1958.6085481864986
Rockdale,TX,,1075.0
Kennedale,TX,1682.6595396241391,1711.5431649809311
Washingtonville,NY,,3332.4611790524086
Dalzell,SC,,1575.0
Arizona City,AZ,,1575.2206862996852
Sheffield,AL,,935.0
North Haledon,NJ,,2796.3574005014657
Ferris,TX,,2162.0
Herrin,IL,,866.1689640974627
Falmouth,MA,,2405.263315454863
Capitola,CA,3086.028297761569,3196.869033366517
Stewartville,MN,,1549.0
Edgewater Park Township,NJ,,1663.955620965642
Indian Harbour Beach,FL,2310.5806346305694,2341.2174341763985
Clear Lake,IA,,1124.0553978653902
Bath,ME,,1779.1320376630215
Ivins,UT,,2261.749266123054
Parkville,MO,1683.2909867545184,1733.506664197551
Lincoln,AL,,1400.0
Crestline,CA,1824.5325740071469,1840.8729797703008
Pingree Grove,IL,,2437.636079338484
College Place,WA,,1400.9780320379748
Wyncote,PA,1838.5037199089766,1872.1750359973707
Elsmere,KY,,1481.0272646884791
Lake Mohegan,NY,,3235.9449937194636
Paradise,CA,1269.8203513350038,1313.974106530915
Rawlins,WY,,1076.0685919911082
Bogota,NJ,,2919.0
Washington Terrace,UT,,1595.0
Broadview,IL,,1595.0
Bradley,IL,,1262.5
Cape Canaveral,FL,1791.0169637487818,1828.8065901163684
Medina,TN,,1512.5
Laughlin,NV,,1174.681749355539
Leavenworth,WA,,1511.7892854162903
Westville,NJ,,1900.0
Flowood,MS,1479.8914441336826,1480.8270942368722
Barrington,IL,,2347.0261590159694
Felton,CA,,3116.6360205908377
Bronxville,NY,,4968.089033750208
Montvale,NJ,,4200.0
Ellsworth,ME,,1995.0
McCall,ID,,2163.6796298913705
Fort Mitchell,KY,,1395.0
Bel Aire,KS,1594.4282243732382,1630.9487361515826
Marietta,PA,,1580.2728616169475
Seabrook,NH,,2143.9045087569702
Palm Beach,FL,9485.52743776728,9842.409756413963
Old Orchard Beach,ME,,1891.3785585615988
Moscow Mills,MO,,1287.5
Bigfork,MT,,2359.974684836746
Whitehouse Station,NJ,,2878.75
Fort Belvoir,VA,,2511.3586122629517
Braddock,PA,,1071.2902548727689
Annandale,NJ,,2985.1521785957534
Brentwood,MO,1751.3186649908325,1791.1490913138132
Van Alstyne,TX,,1946.6467589275362
Ward,AR,,1190.1098482615278
Krum,TX,2035.111534129538,1992.540450798575
Spring Lake,NJ,3079.840748777807,3654.0999833766296
Maplewood,MO,1164.7209234980025,1189.630551377155
Farmington,AR,1489.1244707621397,1557.5091986491807
Monticello,MN,1601.1329378452922,1653.9812682678353
Clover Creek,WA,,1932.3824184933796
Saint Francis,WI,1685.0036496518574,1739.3754355592018
Oakwood,GA,1577.4096062993642,1566.1711758003198
Port Isabel,TX,,1906.8391151260173
Ayer,MA,,2040.0538529734044
Saks,AL,,800.0
Rochester,PA,,1015.0
Berkeley,MO,1288.1166770561438,1377.1335012521438
Keansburg,NJ,2306.615912215519,2397.154812425316
Oak Island,NC,,2330.2760840652936
Dayton,NJ,,3325.0
Gresham Park,GA,1312.3111357888179,1405.2263947359902
Freeport,ME,,2879.273951741476
Irondale,AL,2075.9624748532865,2200.572089495685
Minnetrista,MN,,2830.0
North Bay Village,FL,2731.735561549734,2789.973588400185
Waretown,NJ,,2547.040800863613
Brigantine,NJ,,2231.25
Heath,TX,,2907.6389980138915
Saint Helena,CA,,4346.494634936519
Providence,UT,,1800.0
Lago Vista,TX,1966.3694821704719,1987.2290919968682
Devon,PA,1799.0157139435962,1800.0235784521833
Raritan,NJ,,2474.6857016169197
Flint,TX,,1843.1985227978305
Charlestown,RI,,2600.0
Bellwood,VA,,1722.5
Ingleside,TX,,1349.6000658339897
Milton,WA,,2181.6163952773527
Altoona,WI,,1279.2872666491166
Trophy Club,TX,2257.030456243031,2331.3687329343534
Paoli,PA,,2563.63401279251
Leadville,CO,,2125.0
Mammoth Lakes,CA,,3950.0
Jersey Village,TX,1170.965793527799,1245.1510583580575
Atlantic Highlands,NJ,,2849.09955516845
Bedminster,NJ,2747.9946361278285,2807.0813904606466
Gulf Hills,MS,1390.7470982985185,1441.5415570411271
Winooski,VT,,1894.2618433228583
Lake Bluff,IL,,2164.273392599617
Oak Grove,KY,1179.1566290299352,1197.96498684971
Basalt,CO,,5100.0
Haverford,PA,,1375.0
Dunellen,NJ,,2197.040807860628
Eden Isle,LA,,1672.3379490181405
Harrisburg,SD,,1641.1203209632547
Fox Lake,IL,,1571.0175839821572
Port Jefferson,NY,3150.9034672059947,3363.451442093173
Santa Teresa,NM,,1555.75
Shalimar,FL,1933.5083161642797,2012.3158993421034
Philomath,OR,,2116.6161971445345
Kentfield,CA,,5872.5
Springfield,FL,,1698.75
Kenwood,OH,2061.7105989627653,2150.2597399181386
Whitsett,NC,1800.1186627266543,1784.4222311310682
Osceola,IA,,1057.8337993089247
Sisters,OR,,2305.497651041914
Montrose,VA,,1597.8570757542275
Alamo Heights,TX,,2441.863853448842
Old Town,ME,,1612.3676915088768
Bargersville,IN,,1675.717998954608
Mount Wolf,PA,,1522.7819771774298
West Miami,FL,2697.7904728824988,2626.247830681986
Woodfin,NC,1887.3015948844723,1844.9853932194455
Valley Park,MO,,1559.074463173103
Jennings Lodge,OR,,1641.2376494398827
Northlake,TX,,3193.662713630742
Cle Elum,WA,,2812.5
Willard,MO,,1895.0
Cross Roads,TX,,2082.5
Oyster Bay,NY,,3771.8384824276754
Castle Hayne,NC,,2374.4790648582507
Two Harbors,MN,,903.75
Vernal,UT,,1217.3742042582253
Urbana,OH,,906.0707239251115
Meridianville,AL,,1863.6438471555
Waite Park,MN,,1202.471886728246
Hiawatha,IA,,765.2591439547299
Wayzata,MN,,2064.7766705608087
Spring Lake Park,MN,,1497.5
Elmwood,LA,,1873.191702485387
Madras,OR,,1400.0
Waialua,HI,,3248.410641926371
Brookshire,TX,,2200.1235088812928
Newbury,MA,,3175.0
Fishersville,VA,,1822.5
Greenwood,MO,,2025.0
Black Diamond,WA,,2650.1564298441417
Watford City,ND,,1343.3537663543448
Williamsburg,MI,,1883.3333333333333
Whitestown,IN,2106.234732539503,2151.6762388167035
Noble,OK,,1283.1046862952396
West Jefferson,OH,,1986.6619780804904
Forestdale,AL,1173.5225255210767,1240.2506779987202
Willow Springs,IL,,2307.2265427411826
Tuckahoe,NY,3760.6219342737777,3948.3390131960928
Garrison,MD,1901.8907291726282,1965.3804659615275
Fort Wright,KY,,1670.2139258749526
Midway Park,NC,1444.227350394263,1530.3367989994322
Garden Home-Whitford,OR,2241.61367149996,2268.5601885236124
Carolina Beach,NC,,2736.5591330123584
Lake Purdy,AL,1297.3080584279983,1353.22877833052
Sparks Glencoe,MD,,2182.0
Tarboro,NC,,1190.1133110866635
Landing,NJ,,2637.5
Oakmont,PA,,1237.4705404673523
Groveport,OH,,2085.1466405411547
Flagler Beach,FL,,2373.75
Fairview,OR,1824.379414319431,1833.4833019496539
Windcrest,TX,,1202.0305663275392
Wickenburg,AZ,,1945.521494533139
Meredith,NH,,2069.9285832584383
Knob Noster,MO,,1065.369855603919
Roeland Park,KS,,1955.9078937381025
Liberty,NY,,1500.0
Rockland,ME,,2006.556516953477
Treasure Island,FL,,2458.4594520346864
Osprey,FL,,3290.1921972726836
Oakhurst,NJ,,2778.3092276921025
Montecito,CA,,9725.0
Fortville,IN,,1880.0738212085841
Century Village,FL,1406.0050975765987,1459.2641637164515
Freeport,FL,1910.3295631998428,1898.3120187488053
Cohasset,MA,,3351.5
Jacksonville,OR,,1547.5
Clay,AL,,1490.8333333333337
Osage Beach,MO,,1540.2473510849834
Raleigh Hills,OR,,1695.836138240299
Olivette,MO,1798.0825386426927,1847.4578432189157
Sheridan,CO,1551.8602966223445,1630.4047321758017
Tea,SD,,1294.898224895557
Prospect Park,PA,,1450.6740418995928
Saint John,MO,,1383.996400014473
Hapeville,GA,,2093.676685649343
Pea Ridge,AR,,1879.2236808343132
Larkspur,CA,3277.3175768944425,3434.4513012828465
Belle Haven,VA,2047.7554119105498,2117.1599079746434
Orange Beach,AL,,2440.700539903624
Centerville,GA,,1775.0
Topanga,CA,6065.676902607549,6388.952431796195
Elgin,OK,,1826.6666666666663
Waikoloa,HI,,3101.6116884848016
Mount Healthy,OH,,1146.8995890075118
Tarrant,AL,,1073.417294312362
Frazier Park,CA,,1850.0
Pacific,WA,1768.6318486781154,1815.99573161213
Roseland,NJ,,2812.5
Purchase,NY,3647.061453938973,3874.762129557448
South Williamsport,PA,,900.0
Sherrills Ford,NC,,2094.1857222761278
Pinson,AL,,1602.5
Northgate,OH,,1895.0
Oxford,FL,,1525.955055890484
Folcroft,PA,,1587.25
Crafton,PA,,1104.3195134228706
Haleiwa,HI,,5900.0
Mount Shasta,CA,,3000.0
Siesta Key,FL,4643.039069850799,4978.176765833636
Miramar Beach,FL,2750.792018129203,2813.9052677226973
Robinwood,MD,,1428.9776717275315
Ben Lomond,CA,,3250.0
Victor,ID,,2738.725923180119
Airway Heights,WA,1540.9153194091518,1737.054233271465
North Plains,OR,,2995.0
West Dundee,IL,2089.6055799213664,2171.010200851789
Coupeville,WA,,2362.5510639566432
Sag Harbor,NY,37370.386145825956,37270.534121488134
Eagle,CO,,2900.9882283397747
Adamsville,AL,,1177.5
West Slope,OR,1767.1325444385186,1821.0752098473013
Alton,NH,,2200.0
Belmar,NJ,,2565.0981454798434
Southport,NC,,2130.0
Neptune Beach,FL,2143.2138614153832,2187.6065636778726
Slaton,TX,,850.0
Key Largo,FL,3284.5718249449274,3314.2920034608032
Cold Spring,KY,,1375.0
Chelan,WA,,2131.7394793344206
Savoy,IL,,1206.8254710922722
North Chili,NY,,1838.789443365168
Pismo Beach,CA,3292.9779472145874,3460.9760053516734
Dresher,PA,2988.774229132721,3031.892557927367
Santa Clara,UT,,2178.1716074135547
Surfside,FL,3577.1335981262996,3735.7032240043213
Midfield,AL,,1206.5466126209658
Holly Ridge,NC,1786.5687512053512,1831.815629326912
Sturtevant,WI,,1905.0
Moores Mill,AL,,1665.0
Harrisburg,OR,,1400.0
Northridge,OH,,1150.0
Fort Oglethorpe,GA,,998.1982233686898
Hadley,MA,,4995.0
Cheverly,MD,,1650.0953486791057
Skidaway Island,GA,,4495.0
Chesterbrook,PA,,2573.8290576145396
Warrenton,OR,,1585.0
Midway,GA,,1943.151548099686
Sunset,UT,,1350.0
Obetz,OH,,1828.7967646459776
San Antonio,FL,,2025.5017273395854
Winsted,CT,,1600.0
Marlboro,NY,,2300.0
Elmore,AL,,1925.0
Idaho Springs,CO,,1900.0
Dayton,KY,1786.5913335318974,1763.4532507090187
Pinehurst,TX,,2400.0
Kensington,CA,,4750.0
Highwood,IL,,2037.5
Maize,KS,,1419.9924279022946
Youngtown,AZ,1461.2533567017726,1485.8145430375705
Turpin Hills,OH,,1713.4061598583771
Bonsall,CA,,2650.661057819961
Bellevue,KY,,1539.997012332301
Windsor Heights,IA,,1568.4246857511976
Manitou Springs,CO,,1377.482599626104
Grayson Valley,AL,,1316.3475151992754
Utica,MI,,1200.0
Yaphank,NY,,3271.709939297099
Stratmoor,CO,,1727.9102418420744
Ave Maria,FL,2744.2491429090533,2679.299104667956
Highlands,NJ,,2779.367287771906
Homer,AK,,1678.829362046049
Mount Arlington,NJ,,2610.939388628591
North Kansas City,MO,1462.1132329740478,1505.0457407127926
Barling,AR,,1206.008348155904
Silverton,OH,1294.4257633381098,1324.4455065946968
Dundee,FL,,1991.3605389356453
Ketchum,ID,,2295.0
Big Bear Lake,CA,,1960.55685276357
Bridgeport,PA,1666.8380636650727,1698.9152897647477
Fountain Hill,PA,,1450.0
Saint Augustine Beach,FL,,2151.6337583225622
Bay Harbor Islands,FL,2855.147198578827,2963.170175248317
Avondale Estates,GA,,2600.0
Steilacoom,WA,1971.1454753313915,2062.633571722662
Glendale,CO,1537.100478778472,1462.425370353596
West Reading,PA,,1824.487473598958
South Pasadena,FL,,2373.755472943962
Margaret,AL,,1698.821182225335
South Tucson,AZ,,863.0660217275289
Nolanville,TX,,1488.5329346489564
Lake Worth,TX,,1789.9034561456547
Donora,PA,,911.8933398874372
Lavon,TX,,2296.79531265463
Daleville,AL,,975.0
Ray City,GA,,1950.0
Edgewater,CO,,1999.8331091833852
Lacy-Lakeview,TX,,1171.946990613705
Margate City,NJ,2154.4008406641856,2670.442346777548
South Lebanon,OH,,2090.2185900195673
Bonanza,GA,,1823.2081977410937
Wake Village,TX,,1349.0
Riverton-Boulevard Park,WA,,1829.0
Bradley Beach,NJ,,2284.1339676418092
Midland,PA,,934.5897129123737
Rock Hill,MO,1424.7704302867896,1441.047801120174
Palmetto,GA,,1942.0
Brusly,LA,,1533.7574193731452
Point Pleasant Beach,NJ,,2815.6011948083615
Gladwyne,PA,,4250.0
Highland Beach,FL,6338.63739843402,6485.322854360934
Tiffin,IA,,1929.1782341646378
Riverside,MO,,1934.6144022860856
Ocean City,MD,,1790.172727388352
Madeira Beach,FL,2202.33552380274,2292.052494715031
Fort McKinley,OH,,1134.037346773069
Iowa Colony,TX,2466.7927652183207,2558.623609111952
Ludlow,KY,,1800.0
Oakbrook Terrace,IL,,1981.5437641188064
Metzger,OR,,2017.7306132121594
Glasgow Village,MO,1255.2269531789798,1335.3133242372494
Port Royal,SC,1587.0049307755176,1541.4347411551098
Lomira,WI,,989.4881082215929
Dickson City,PA,,1050.0
Frisco,CO,,3975.0
Parrish,AL,,1635.6764322575495
Sugar Creek,MO,,1273.75
Willow Park,TX,2103.436569566515,2151.739021414711
Parker,FL,1725.6438254138961,1729.0465783682844
Eagle Lake,FL,1900.937923545592,2024.039758168844
Sunderland,MA,,4995.0
Grambling,LA,,700.0
Woodlawn,OH,,1455.36817074976
Seaside Heights,NJ,,2625.4294968822596
Hudson Oaks,TX,1562.8911741014306,1523.001539046388
Tuckerton,NJ,,2255.9934727959667
Johnson,AR,,1272.2590501171733
Meridian,CO,1985.576312100097,1944.7095906563027
Fairway,KS,,2659.658991744364
Belleville,MI,,1372.8801216660504
Golf Manor,OH,,1612.825194223476
Lockland,OH,,1600.0
Ocean Shores,WA,,1498.413436888651
Westhampton Beach,NY,,28500.0
Oakland,FL,2198.266438430025,2332.147508383403
Walthourville,GA,,1615.0
Del Mar,CA,,7045.589810296549
Maxwell,TX,2013.8455033205773,1973.4045615057028
Berlin,MA,,2912.0707902375934
Chincoteague,VA,,2500.0
Kemah,TX,1545.7031632108706,1602.68874330865
King City,OR,,1864.0749189757669
Boalsburg,PA,,1537.5
Nederland,CO,,2665.065043175208
Pleasant Valley,MO,,1400.3047218585891
Springdale,SC,,1255.68346564489
Graysville,AL,,1195.0
Thorndale,PA,1768.8055337682863,1776.8426624548902
Greenport,NY,,3500.0
Southgate,KY,,1570.0
Newark,TX,,2044.0
Saint Hedwig,TX,1918.0310434567118,1885.340117047927
Bal Harbour,FL,6380.32300572841,6593.261557005814
Valparaiso,FL,,2026.8159312924327
Homestead,PA,,1199.294961989825
Sharpsburg,PA,,1265.0977363889288
Stateline,NV,,2550.0
Lake Ozark,MO,,1900.0
Rye,NH,,3299.7419079461242
Mabank,TX,,1769.653583667578
Indian Rocks Beach,FL,,3025.7271598239913
Sixteen Mile Stand,OH,,1841.0851571693786
Lowell,NC,,2195.0
Longboat Key,FL,,6079.781377039409
Shenandoah,TX,1591.714098719195,1577.3585232377081
Harriman,NY,,2350.0
Medina,WA,,7537.5
Bethel Acres,OK,,995.0
Rancho Viejo,TX,,1650.0
Westworth Village,TX,1395.098352113212,1457.2244960968296
Lauderdale,MN,,1005.0
Fairfield Harbour,NC,,1295.0
Moriches,NY,2245.810095678731,2341.308466335855
Tahoe City,CA,,4330.434822136067
Hypoluxo,FL,2430.7815904618683,2404.188030075716
Horseshoe Bay,TX,,1995.2243973428187
Castle Point,MO,,1200.0
Tierra Verde,FL,,3628.54048466991
Waller,TX,1345.9566933376925,1335.8235346513347
Mascotte,FL,,2402.614025801501
Belville,NC,,1722.3752840420902
Gentry,AR,,1489.7572971779937
Cabin John,MD,,5500.0
Alvarado,TX,,1603.3766494241838
Hillsboro Beach,FL,,3825.0
Belleair Bluffs,FL,,1700.0
Daytona Beach Shores,FL,2155.718120658158,2194.0767843791587
Snowmass Village,CO,,6500.0
Annapolis Junction,MD,,2510.0028504763914
El Portal,FL,,3565.8212616498995
West Conshohocken,PA,,2401.416597093432
Fairplay,CO,,2436.25
Kure Beach,NC,,2737.5
Spring Park,MN,,2395.0
Bridgehampton,NY,75778.5514243018,88056.13401172488
Lake Como,NJ,,2300.0
Redington Shores,FL,,2747.5
Ranlo,NC,,1965.8771935288084
Lexington Hills,CA,,3600.0
Indialantic,FL,2211.9555903384216,2288.028831192619
South Palm Beach,FL,,4088.3804413038893
Wrightsville Beach,NC,,4000.0
Avon by the Sea,NJ,,2145.3321099157256
Daleville,VA,,1818.6170970210012
Idyllwild,CA,,1441.695724737698
Islamorada,FL,,3522.25
Upton,NY,,3384.525
North Redington Beach,FL,,2310.0
Mangonia Park,FL,,2000.0
Hanley Hills,MO,,1195.0
Allenhurst,NJ,,2200.0
Tahoe Vista,CA,,3020.0
Ogunquit,ME,,2650.0
Remerton,GA,,1190.0
Venus,TX,1987.8630482808112,1986.8393563029351
Sea Bright,NJ,,2434.303681880944
Dillon,CO,,3388.362606933408
North Topsail Beach,NC,,2313.5549297514626
Presto,PA,,1392.4995124124798
Surf City,NC,2016.5790944065354,2038.8693731617132
Carnelian Bay,CA,,4416.666666666667
Tavernier,FL,,2600.0
Winter Park,CO,,3283.3333333333335
Pendergrass,GA,2079.4222073693354,2088.967489884248
Dover,ID,,2000.0
Hahira,GA,,1776.6201977513992
Walls,MS,,1709.8363239905623
